"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AJ1","GF1","MW1","EQD"
"02869099999","1911-06-21T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","09764,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-21T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","09776,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-22T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","09782,1","0000,9,1,999999,9,9","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-22T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0161,1","+9999,9","09780,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-22T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","09776,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-23T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","09832,1","0000,9,1,999999,9,9","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-23T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","09850,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-23T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","09860,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-24T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0150,1","+9999,9","09892,1","0000,9,1,999999,9,9","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-24T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0194,1","+9999,9","09888,1",,,,
"02869099999","1911-06-24T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0172,1","+9999,9","09880,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-25T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0172,1","+9999,9","09876,1","0000,9,1,999999,9,9","03,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-25T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","250,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0222,1","+9999,9","09872,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-25T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0183,1","+9999,9","09886,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-26T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0206,1","+9999,9","09871,1","0000,9,1,999999,9,9","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-26T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0228,1","+9999,9","09862,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9","05,1",
"02869099999","1911-06-26T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0156,1","+9999,9","09812,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-27T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0228,1","+9999,9","09775,1","0000,9,1,999999,9,9","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-27T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0159,1","99999,9,9,N","000000,1,N,9","+0239,1","+9999,9","09735,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-27T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0167,1","+9999,9","09752,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-28T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0156,1","+9999,9","09750,1","0000,9,1,999999,9,9","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-28T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0200,1","+9999,9","09748,1",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-28T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","09728,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-29T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","09716,1","0000,9,1,999999,9,9","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-29T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","09718,1",,,"64,1",
"02869099999","1911-06-29T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","09710,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-30T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","09766,1","0000,9,1,999999,9,9","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-30T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0167,1","+9999,9","09772,1",,"03,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-06-30T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","09780,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-01T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","160,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0144,1","+9999,9","09759,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-01T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0144,1","+9999,9","09739,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",
"02869099999","1911-07-01T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","09724,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",
"02869099999","1911-07-02T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","09712,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-02T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","09692,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-02T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","09671,1",,"03,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-03T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","09790,1","0000,9,1,999999,9,9","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-03T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0167,1","+9999,9","09802,1",,"05,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",
"02869099999","1911-07-03T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","09790,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-04T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","09790,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-04T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0150,1","+9999,9","09823,1",,"03,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-04T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","09858,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-05T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","09878,1","0000,9,1,999999,9,9","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-05T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","290,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0178,1","+9999,9","09864,1",,"01,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-05T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","09848,1",,"01,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-06T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","09798,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-06T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0150,1","+9999,9","09791,1",,,,
"02869099999","1911-07-06T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0178,1","+9999,9","09824,1",,"05,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-07T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0150,1","+9999,9","09811,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-07T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","09806,1",,,"62,1",
"02869099999","1911-07-07T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","09787,1",,"05,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-08T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","09807,1","0000,9,1,999999,9,9","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-08T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0161,1","+9999,9","09820,1",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-08T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","09846,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-09T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0144,1","+9999,9","09888,1","0000,9,1,999999,9,9","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-09T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","050,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0161,1","+9999,9","09891,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-09T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","09891,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-10T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","09835,1","0000,9,1,999999,9,9","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-10T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0156,1","+9999,9","09800,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-10T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","09787,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-11T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0089,1","+9999,9","09808,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",
"02869099999","1911-07-11T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0106,1","+9999,9","09830,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-11T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0078,1","+9999,9","09838,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-12T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0078,1","+9999,9","09846,1","0000,9,1,999999,9,9","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-12T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0106,1","+9999,9","09852,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-12T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0100,1","+9999,9","09856,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-13T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0100,1","+9999,9","09852,1","0000,9,1,999999,9,9","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-13T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0161,1","+9999,9","09835,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-13T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","09812,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-14T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","09782,1","0000,9,1,999999,9,9","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-14T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0172,1","+9999,9","09742,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-14T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","200,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0150,1","+9999,9","09706,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-15T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","09656,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",
"02869099999","1911-07-15T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","09644,1",,,"62,1",
"02869099999","1911-07-15T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","09636,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-16T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","050,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0094,1","+9999,9","09620,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-16T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0100,1","+9999,9","09602,1",,,,
"02869099999","1911-07-16T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0061,1","+9999,9","09575,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",
"02869099999","1911-07-17T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","360,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0061,1","+9999,9","09551,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",
"02869099999","1911-07-17T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0106,1","+9999,9","09580,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",
"02869099999","1911-07-17T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0094,1","+9999,9","09591,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",
"02869099999","1911-07-18T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0083,1","+9999,9","09631,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-18T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","09658,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-18T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","09670,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-19T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","09683,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-19T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","160,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","09704,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-19T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","09747,1",,"03,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-20T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","09792,1","0000,9,1,999999,9,9","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-20T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","020,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0150,1","+9999,9","09812,1",,"03,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",
"02869099999","1911-07-20T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","09823,1",,"05,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-21T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","050,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","09840,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-21T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0161,1","+9999,9","09847,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",
"02869099999","1911-07-21T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","050,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","09876,1",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-22T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","050,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","09911,1","0000,9,1,999999,9,9","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-22T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","09907,1",,,"62,1",
"02869099999","1911-07-22T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","09907,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-23T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0150,1","+9999,9","09879,1","0000,9,1,999999,9,9","00,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-23T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","050,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0156,1","+9999,9","09864,1",,,"60,1",
"02869099999","1911-07-23T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","110,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","09864,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-24T06:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","09870,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",
"02869099999","1911-07-24T13:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","09875,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"02869099999","1911-07-24T20:00:00","4","65.987575","29.239381","263.95","KUUSAMO, FI","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","09884,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,
